loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,fico_range_low,fico_range_high,earliest_cr_line
12000.0,12000.0, 60 months,15.99,291.76,D,D2,8 years,RENT,130000.0,Verified,credit_card,NY,5.01,0.0,0.0,6.0,0.0,25897.0,72.5,17.0,Individual,0.0,0.0,665.0,669.0,Jan-2001
4000.0,4000.0, 36 months,6.99,123.5,A,A3,< 1 year,OWN,55200.0,Not Verified,credit_card,CA,8.87,0.0,0.0,6.0,1.0,3833.0,15.3,14.0,Individual,1.0,1.0,720.0,724.0,Aug-1998
3000.0,3000.0, 36 months,12.49,100.35,B,B5,2 years,RENT,55000.0,Verified,debt_consolidation,NY,26.94,0.0,0.0,16.0,0.0,4922.0,32.0,39.0,Individual,0.0,0.0,675.0,679.0,Aug-2004
15000.0,15000.0, 60 months,17.14,373.92,D,D4,4 years,RENT,35000.0,Source Verified,credit_card,CA,31.17,0.0,1.0,6.0,0.0,13385.0,73.1,9.0,Individual,0.0,0.0,660.0,664.0,Oct-2007
10000.0,10000.0, 36 months,9.17,318.79,B,B1,< 1 year,OWN,24000.0,Verified,credit_card,IL,7.45,0.0,0.0,4.0,1.0,5111.0,52.2,21.0,Individual,7.0,1.0,660.0,664.0,Oct-1996
4000.0,4000.0, 36 months,14.99,138.65,C,C5,6 years,RENT,28000.0,Not Verified,debt_consolidation,TN,24.17,0.0,0.0,6.0,0.0,20872.0,81.5,15.0,Individual,0.0,0.0,705.0,709.0,Apr-1993
7200.0,7200.0, 36 months,9.49,230.61,B,B2,5 years,RENT,55000.0,Verified,debt_consolidation,CA,17.37,1.0,1.0,10.0,0.0,6029.0,42.8,15.0,Individual,0.0,0.0,665.0,669.0,Nov-2006
35000.0,35000.0, 60 months,14.99,832.47,C,C5,< 1 year,MORTGAGE,114000.0,Verified,debt_consolidation,WA,16.34,0.0,1.0,9.0,0.0,10899.0,83.2,25.0,Individual,1.0,0.0,720.0,724.0,Sep-2001
16000.0,16000.0, 36 months,8.19,502.79,A,A5,10+ years,RENT,58000.0,Not Verified,credit_card,NJ,11.34,1.0,0.0,11.0,0.0,15437.0,49.5,39.0,Individual,0.0,0.0,705.0,709.0,Oct-2000
7000.0,7000.0, 36 months,13.35,237.04,C,C2,2 years,MORTGAGE,125000.0,Source Verified,home_improvement,NC,10.76,0.0,1.0,15.0,0.0,4983.0,14.4,23.0,Individual,0.0,0.0,675.0,679.0,Dec-2004
18500.0,18500.0, 36 months,8.19,581.35,A,A5,10+ years,RENT,67000.0,Not Verified,debt_consolidation,FL,18.81,2.0,1.0,16.0,0.0,16950.0,31.6,34.0,Individual,6.0,0.0,675.0,679.0,Sep-1992
5000.0,5000.0, 36 months,8.19,157.13,A,A5,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,OK,12.87,0.0,0.0,4.0,1.0,4582.0,86.5,9.0,Individual,0.0,1.0,685.0,689.0,Feb-1995
4900.0,4900.0, 36 months,6.49,150.16,A,A2,7 years,MORTGAGE,90000.0,Not Verified,major_purchase,RI,5.85,0.0,1.0,5.0,0.0,232.0,3.9,9.0,Individual,1.0,0.0,825.0,829.0,Dec-1986
22000.0,22000.0, 60 months,25.89,657.26,G,G3,7 years,RENT,65000.0,Verified,debt_consolidation,NY,19.41,0.0,0.0,18.0,0.0,21957.0,75.7,21.0,Individual,0.0,0.0,670.0,674.0,Oct-1991
7750.0,7750.0, 36 months,13.35,262.44,C,C2,3 years,RENT,30000.0,Not Verified,debt_consolidation,PA,6.6,0.0,1.0,10.0,0.0,7190.0,45.8,14.0,Individual,0.0,0.0,670.0,674.0,Feb-2010
10000.0,10000.0, 36 months,9.17,318.79,B,B1,10+ years,MORTGAGE,63000.0,Not Verified,debt_consolidation,NH,16.53,1.0,0.0,6.0,0.0,8940.0,77.7,25.0,Individual,4.0,0.0,660.0,664.0,Feb-1989
8000.0,8000.0, 36 months,12.49,267.6,B,B5,1 year,RENT,85000.0,Verified,debt_consolidation,NY,1.49,0.0,0.0,7.0,1.0,1145.0,8.4,9.0,Individual,0.0,0.0,680.0,684.0,Sep-1997
19200.0,19200.0, 36 months,8.67,607.62,B,B1,8 years,RENT,74000.0,Not Verified,debt_consolidation,CA,12.54,0.0,0.0,9.0,0.0,34944.0,66.6,11.0,Individual,0.0,0.0,675.0,679.0,May-2000
21000.0,21000.0, 36 months,6.03,639.15,A,A1,3 years,MORTGAGE,150000.0,Source Verified,debt_consolidation,NY,9.13,0.0,1.0,16.0,0.0,15855.0,37.3,46.0,Individual,3.0,0.0,765.0,769.0,Jul-1984
20000.0,20000.0, 36 months,6.03,608.72,A,A1,6 years,MORTGAGE,70000.0,Source Verified,credit_card,TX,19.37,0.0,0.0,13.0,0.0,21608.0,25.5,33.0,Individual,3.0,0.0,780.0,784.0,Apr-1977
35000.0,35000.0, 36 months,10.99,1145.69,B,B3,10+ years,MORTGAGE,107000.0,Verified,credit_card,TX,13.03,1.0,0.0,13.0,0.0,42134.0,83.3,26.0,Individual,1.0,0.0,675.0,679.0,Jul-1988
16650.0,16650.0, 36 months,12.39,556.13,C,C1,10+ years,RENT,38000.0,Not Verified,debt_consolidation,WA,22.71,1.0,1.0,16.0,0.0,21665.0,33.6,35.0,Individual,0.0,0.0,715.0,719.0,Nov-1999
35000.0,35000.0, 36 months,7.12,1082.62,A,A3,< 1 year,MORTGAGE,120000.0,Source Verified,credit_card,CA,13.06,0.0,0.0,16.0,0.0,31905.0,21.9,29.0,Individual,4.0,0.0,780.0,784.0,Feb-1980
4800.0,4800.0, 36 months,13.98,164.01,C,C3,2 years,RENT,55000.0,Source Verified,credit_card,CA,15.06,0.0,0.0,11.0,0.0,12813.0,63.7,14.0,Individual,0.0,0.0,685.0,689.0,Apr-2002
6000.0,6000.0, 36 months,12.39,200.41,C,C1,4 years,MORTGAGE,54000.0,Source Verified,debt_consolidation,GA,21.16,0.0,0.0,9.0,0.0,2572.0,20.4,14.0,Individual,2.0,0.0,685.0,689.0,Jan-2008
7225.0,7225.0, 36 months,12.99,243.41,C,C2,10+ years,RENT,124000.0,Not Verified,credit_card,CA,5.83,0.0,0.0,5.0,0.0,7557.0,60.9,11.0,Individual,2.0,0.0,660.0,664.0,Aug-2000
15000.0,15000.0, 60 months,12.39,336.64,C,C1,10+ years,MORTGAGE,40000.0,Not Verified,credit_card,GA,12.78,0.0,0.0,13.0,0.0,14296.0,52.2,24.0,Individual,5.0,0.0,690.0,694.0,Jun-1999
12000.0,12000.0, 36 months,14.99,415.93,C,C5,9 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,NH,8.38,2.0,2.0,5.0,0.0,16601.0,90.7,18.0,Individual,2.0,0.0,665.0,669.0,Sep-2000
21000.0,21000.0, 36 months,15.59,734.06,D,D1,5 years,MORTGAGE,110000.0,Source Verified,home_improvement,NY,15.19,0.0,3.0,25.0,1.0,20507.0,42.3,43.0,Individual,1.0,1.0,670.0,674.0,Feb-1995
6000.0,6000.0, 36 months,6.99,185.24,A,A3,,RENT,16800.0,Verified,credit_card,NY,31.57,0.0,1.0,15.0,0.0,11265.0,38.6,34.0,Individual,0.0,0.0,685.0,689.0,Nov-1996
13200.0,13200.0, 60 months,14.99,313.96,C,C5,1 year,RENT,40000.0,Verified,major_purchase,NJ,2.07,0.0,0.0,6.0,0.0,1239.0,7.5,12.0,Individual,0.0,0.0,665.0,669.0,Nov-2003
10000.0,10000.0, 36 months,10.15,323.38,B,B2,8 years,MORTGAGE,64000.0,Not Verified,debt_consolidation,IN,12.04,0.0,2.0,19.0,0.0,14390.0,36.0,42.0,Individual,4.0,0.0,705.0,709.0,May-1994
11725.0,11725.0, 36 months,17.57,421.37,D,D4,10+ years,RENT,36000.0,Verified,debt_consolidation,CA,8.87,0.0,0.0,10.0,1.0,7717.0,64.3,12.0,Individual,0.0,0.0,665.0,669.0,May-2006
16800.0,16800.0, 36 months,13.35,568.9,C,C2,2 years,OWN,65000.0,Not Verified,debt_consolidation,FL,16.23,0.0,1.0,22.0,0.0,17361.0,74.2,23.0,Individual,0.0,0.0,670.0,674.0,Jul-2008
7500.0,7500.0, 36 months,18.99,274.89,E,E1,3 years,RENT,46500.0,Not Verified,debt_consolidation,CA,16.9,3.0,1.0,5.0,0.0,1258.0,34.9,20.0,Individual,0.0,0.0,660.0,664.0,Aug-2004
25000.0,25000.0, 36 months,6.03,760.89,A,A1,10+ years,MORTGAGE,110000.0,Verified,debt_consolidation,CA,13.59,0.0,0.0,15.0,0.0,21239.0,65.2,23.0,Individual,5.0,0.0,675.0,679.0,Sep-2002
12000.0,12000.0, 36 months,10.15,388.06,B,B2,10+ years,RENT,50000.0,Source Verified,credit_card,NC,28.18,1.0,0.0,13.0,1.0,3941.0,56.3,39.0,Individual,5.0,1.0,660.0,664.0,Aug-1984
18000.0,18000.0, 60 months,20.2,478.9,E,E3,2 years,OWN,40000.0,Source Verified,major_purchase,MD,27.54,0.0,1.0,6.0,0.0,1784.0,44.6,18.0,Individual,0.0,0.0,680.0,684.0,May-2009
9300.0,9300.0, 36 months,24.99,369.72,F,F4,6 years,RENT,31000.0,Source Verified,debt_consolidation,AZ,35.31,0.0,0.0,10.0,0.0,10631.0,51.9,17.0,Individual,0.0,0.0,675.0,679.0,May-2009
17600.0,17600.0, 36 months,13.98,601.36,C,C3,8 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,IN,29.52,0.0,0.0,9.0,0.0,24598.0,80.9,26.0,Individual,4.0,0.0,700.0,704.0,Nov-1993
3400.0,3400.0, 36 months,12.99,114.55,C,C2,1 year,RENT,25000.0,Not Verified,other,SC,23.14,0.0,0.0,6.0,0.0,5382.0,59.8,14.0,Individual,0.0,0.0,690.0,694.0,May-1996
5600.0,5600.0, 36 months,14.99,194.1,C,C5,8 years,RENT,40000.0,Not Verified,debt_consolidation,VA,11.07,2.0,3.0,13.0,1.0,4808.0,28.0,19.0,Individual,0.0,0.0,660.0,664.0,Dec-2002
15000.0,15000.0, 36 months,10.49,487.47,B,B3,10+ years,MORTGAGE,35672.0,Not Verified,other,FL,22.11,0.0,1.0,12.0,0.0,1016.0,5.2,28.0,Individual,4.0,0.0,720.0,724.0,Feb-2003
10000.0,10000.0, 36 months,14.49,344.17,C,C4,9 years,OWN,42000.0,Not Verified,home_improvement,PA,4.53,0.0,0.0,13.0,1.0,22318.0,62.3,23.0,Individual,2.0,1.0,670.0,674.0,May-1992
4800.0,4800.0, 36 months,13.98,164.01,C,C3,5 years,RENT,32000.0,Not Verified,debt_consolidation,CO,24.41,0.0,0.0,8.0,0.0,5880.0,35.2,13.0,Individual,0.0,0.0,700.0,704.0,Sep-2001
14800.0,14800.0, 36 months,15.61,517.48,D,D1,3 years,RENT,33000.0,Verified,home_improvement,OR,30.04,0.0,0.0,8.0,0.0,18782.0,87.4,18.0,Individual,0.0,0.0,685.0,689.0,Sep-1985
16000.0,16000.0, 36 months,9.17,510.07,B,B1,6 years,RENT,50000.0,Not Verified,credit_card,IL,39.33,0.0,1.0,24.0,0.0,49619.0,49.7,42.0,Individual,0.0,0.0,705.0,709.0,Sep-1999
24000.0,24000.0, 60 months,16.49,589.91,D,D3,3 years,RENT,86607.0,Verified,debt_consolidation,MI,32.52,0.0,0.0,20.0,0.0,26027.0,93.3,30.0,Individual,0.0,0.0,665.0,669.0,Jul-2004
24000.0,24000.0, 36 months,8.67,759.52,B,B1,10+ years,MORTGAGE,184785.0,Verified,debt_consolidation,TX,5.19,0.0,2.0,5.0,0.0,34272.0,64.5,19.0,Individual,3.0,0.0,700.0,704.0,Jun-2001
15500.0,15500.0, 36 months,15.61,541.96,D,D1,,OWN,50000.0,Verified,home_improvement,WA,35.03,0.0,0.0,19.0,0.0,8489.0,22.7,30.0,Individual,0.0,0.0,710.0,714.0,May-2002
20000.0,20000.0, 60 months,12.99,454.96,C,C1,4 years,RENT,60000.0,Verified,other,CA,0.5,1.0,0.0,7.0,0.0,188.0,1.0,12.0,Individual,0.0,0.0,800.0,804.0,Dec-2002
15000.0,15000.0, 36 months,9.17,478.19,B,B1,8 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,NC,10.64,0.0,0.0,9.0,0.0,15160.0,91.9,20.0,Individual,2.0,0.0,680.0,684.0,Jun-2001
12000.0,12000.0, 60 months,13.66,277.11,C,C3,4 years,RENT,84600.0,Source Verified,debt_consolidation,WA,11.26,0.0,1.0,11.0,0.0,33279.0,63.5,16.0,Individual,1.0,0.0,695.0,699.0,Nov-1999
25000.0,25000.0, 36 months,10.15,808.45,B,B2,7 years,OWN,84000.0,Source Verified,credit_card,FL,34.61,0.0,1.0,7.0,0.0,70392.0,88.4,21.0,Individual,0.0,0.0,715.0,719.0,Apr-1981
8000.0,8000.0, 36 months,13.98,273.35,C,C3,7 years,MORTGAGE,80000.0,Not Verified,credit_card,FL,9.96,2.0,0.0,6.0,0.0,6892.0,42.2,10.0,Individual,1.0,0.0,670.0,674.0,Jun-2002
10225.0,10225.0, 60 months,17.14,254.89,D,D4,10+ years,MORTGAGE,50000.0,Source Verified,debt_consolidation,IN,22.78,0.0,0.0,16.0,1.0,5554.0,91.0,45.0,Individual,2.0,1.0,675.0,679.0,May-2001
35000.0,35000.0, 36 months,18.99,1282.79,E,E1,10+ years,MORTGAGE,85000.0,Verified,debt_consolidation,CA,25.7,0.0,0.0,24.0,1.0,25133.0,58.7,41.0,Individual,0.0,1.0,670.0,674.0,Dec-1996
13000.0,13000.0, 36 months,8.67,411.41,B,B1,2 years,MORTGAGE,60000.0,Source Verified,credit_card,MS,37.72,0.0,0.0,13.0,0.0,24546.0,26.5,44.0,Individual,1.0,0.0,755.0,759.0,Mar-2000
15550.0,15550.0, 60 months,20.2,413.72,E,E3,5 years,MORTGAGE,52000.0,Source Verified,debt_consolidation,AL,20.47,3.0,1.0,7.0,0.0,7007.0,44.1,28.0,Individual,0.0,0.0,665.0,669.0,Sep-2005
8000.0,8000.0, 36 months,6.03,243.49,A,A1,10+ years,OWN,43000.0,Source Verified,vacation,CT,18.2,0.0,1.0,20.0,0.0,31651.0,26.2,41.0,Individual,1.0,0.0,800.0,804.0,May-1988
10000.0,10000.0, 36 months,8.19,314.25,A,A5,10+ years,MORTGAGE,46000.0,Not Verified,debt_consolidation,AL,23.12,0.0,0.0,13.0,0.0,29880.0,44.4,29.0,Individual,5.0,0.0,725.0,729.0,Oct-1994
5000.0,5000.0, 36 months,13.98,170.84,C,C3,8 years,RENT,30000.0,Source Verified,home_improvement,CA,29.7,0.0,1.0,11.0,0.0,22014.0,77.0,14.0,Individual,0.0,0.0,680.0,684.0,Nov-1999
16000.0,16000.0, 36 months,8.39,504.27,A,A5,10+ years,RENT,85000.0,Source Verified,debt_consolidation,PA,18.04,0.0,2.0,9.0,0.0,11330.0,19.1,27.0,Individual,1.0,0.0,755.0,759.0,Aug-2002
21200.0,21200.0, 36 months,11.67,700.81,B,B4,1 year,MORTGAGE,68000.0,Source Verified,debt_consolidation,IN,34.57,0.0,0.0,18.0,0.0,16333.0,37.5,37.0,Individual,0.0,0.0,710.0,714.0,Aug-2001
32100.0,32100.0, 60 months,20.2,854.03,E,E3,10+ years,MORTGAGE,73000.0,Verified,debt_consolidation,OH,30.49,0.0,1.0,7.0,1.0,11303.0,89.0,11.0,Individual,0.0,1.0,690.0,694.0,Mar-2003
10000.0,10000.0, 36 months,12.39,334.01,C,C1,4 years,MORTGAGE,51000.0,Source Verified,debt_consolidation,AR,14.38,0.0,0.0,7.0,0.0,6331.0,97.4,15.0,Individual,1.0,0.0,695.0,699.0,Jun-2004
16000.0,16000.0, 36 months,6.03,486.97,A,A1,7 years,MORTGAGE,63000.0,Not Verified,credit_card,NC,12.69,0.0,0.0,11.0,0.0,24195.0,43.4,17.0,Individual,2.0,0.0,745.0,749.0,Oct-1984
28000.0,28000.0, 36 months,7.12,866.1,A,A3,8 years,MORTGAGE,180000.0,Verified,credit_card,NY,15.03,0.0,0.0,21.0,0.0,93330.0,37.0,31.0,Individual,5.0,0.0,720.0,724.0,Jul-1986
20000.0,20000.0, 36 months,9.49,640.57,B,B2,1 year,MORTGAGE,133000.0,Source Verified,other,NJ,10.6,0.0,0.0,12.0,0.0,15727.0,69.0,24.0,Individual,2.0,0.0,675.0,679.0,Oct-1980
10000.0,10000.0, 36 months,8.19,314.25,A,A5,1 year,RENT,43000.0,Not Verified,debt_consolidation,IL,20.4,1.0,1.0,19.0,0.0,6451.0,29.6,37.0,Individual,0.0,0.0,705.0,709.0,Sep-1994
5000.0,5000.0, 36 months,6.49,153.23,A,A2,10+ years,MORTGAGE,60131.09,Source Verified,debt_consolidation,NC,34.15,0.0,0.0,11.0,0.0,2035.0,2.3,22.0,Individual,0.0,0.0,790.0,794.0,Aug-1973
5125.0,5125.0, 36 months,15.61,179.2,D,D1,6 years,RENT,40276.0,Verified,debt_consolidation,CA,5.96,0.0,4.0,9.0,0.0,3240.0,33.7,19.0,Individual,0.0,0.0,660.0,664.0,Apr-2004
8000.0,8000.0, 36 months,15.59,279.64,D,D1,4 years,RENT,60000.0,Source Verified,debt_consolidation,MI,6.92,0.0,1.0,8.0,0.0,1653.0,17.0,12.0,Individual,0.0,0.0,715.0,719.0,Jan-2010
8000.0,8000.0, 36 months,10.99,261.88,B,B3,10+ years,RENT,56000.0,Not Verified,debt_consolidation,KY,25.87,0.0,1.0,13.0,0.0,11680.0,43.4,21.0,Individual,0.0,0.0,725.0,729.0,Mar-1999
12000.0,12000.0, 36 months,9.17,382.55,B,B1,6 years,MORTGAGE,68170.44,Source Verified,credit_card,PA,34.95,0.0,0.0,9.0,0.0,14486.0,66.4,15.0,Individual,1.0,0.0,690.0,694.0,Jan-2003
3000.0,3000.0, 36 months,14.31,102.99,C,C4,2 years,RENT,46320.0,Source Verified,credit_card,CO,21.09,0.0,3.0,25.0,1.0,5286.0,44.8,41.0,Individual,0.0,1.0,680.0,684.0,Jun-2001
12000.0,12000.0, 36 months,7.69,374.33,A,A4,2 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,MI,14.92,0.0,1.0,11.0,0.0,11779.0,58.0,24.0,Individual,1.0,0.0,675.0,679.0,Aug-2004
10000.0,10000.0, 36 months,6.99,308.73,A,A3,9 years,OWN,60000.0,Source Verified,home_improvement,CA,16.4,0.0,0.0,9.0,1.0,5601.0,34.4,24.0,Individual,4.0,1.0,670.0,674.0,Jun-1995
12000.0,12000.0, 60 months,17.14,299.14,D,D4,8 years,OWN,45000.0,Source Verified,home_improvement,PA,13.57,0.0,0.0,3.0,1.0,1519.0,41.1,11.0,Individual,2.0,1.0,665.0,669.0,Aug-2004
16000.0,16000.0, 60 months,20.99,432.77,E,E4,6 years,MORTGAGE,102000.0,Source Verified,debt_consolidation,MD,13.69,0.0,0.0,13.0,0.0,28118.0,74.8,23.0,Individual,6.0,0.0,670.0,674.0,Dec-2001
15200.0,15200.0, 60 months,14.49,357.56,C,C4,10+ years,MORTGAGE,60000.0,Not Verified,credit_card,FL,11.21,0.0,0.0,12.0,1.0,2281.0,15.6,17.0,Individual,3.0,1.0,715.0,719.0,Oct-2005
5950.0,5950.0, 36 months,13.66,202.38,C,C3,6 years,RENT,30000.0,Verified,other,CA,4.04,0.0,0.0,4.0,0.0,2051.0,62.2,11.0,Individual,3.0,0.0,665.0,669.0,May-2002
15000.0,15000.0, 36 months,8.39,472.75,A,A5,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,CO,14.72,1.0,0.0,12.0,1.0,10873.0,36.1,24.0,Individual,2.0,0.0,730.0,734.0,Feb-1995
13600.0,13600.0, 60 months,13.35,311.89,C,C2,10+ years,RENT,56000.0,Source Verified,debt_consolidation,CA,29.49,0.0,0.0,11.0,0.0,11883.0,67.9,28.0,Individual,3.0,0.0,685.0,689.0,Dec-1984
8000.0,8000.0, 36 months,12.99,269.52,C,C1,,OWN,46000.0,Verified,debt_consolidation,CA,33.09,0.0,0.0,17.0,1.0,5573.0,14.7,53.0,Individual,2.0,1.0,680.0,684.0,Dec-1980
11000.0,11000.0, 36 months,13.66,374.15,C,C3,2 years,RENT,87039.0,Source Verified,other,HI,14.56,0.0,0.0,9.0,0.0,5708.0,31.2,17.0,Individual,0.0,0.0,710.0,714.0,Jun-2007
10725.0,10725.0, 36 months,14.99,371.74,C,C5,3 years,MORTGAGE,42000.0,Source Verified,debt_consolidation,TX,19.0,0.0,0.0,5.0,0.0,7423.0,109.2,12.0,Individual,1.0,0.0,685.0,689.0,Jul-2005
15000.0,15000.0, 60 months,19.52,393.42,E,E2,10+ years,MORTGAGE,56000.0,Verified,home_improvement,CA,5.85,1.0,4.0,8.0,0.0,6181.0,53.3,25.0,Individual,4.0,0.0,660.0,664.0,Aug-1994
14000.0,14000.0, 36 months,10.15,452.73,B,B2,2 years,RENT,125000.0,Source Verified,debt_consolidation,IL,11.54,0.0,0.0,11.0,0.0,23789.0,26.5,20.0,Individual,0.0,0.0,720.0,724.0,Oct-1996
8000.0,8000.0, 36 months,13.35,270.91,C,C2,5 years,RENT,126000.0,Source Verified,debt_consolidation,TX,24.26,0.0,1.0,18.0,1.0,4508.0,28.0,46.0,Individual,2.0,0.0,715.0,719.0,Nov-1995
12000.0,12000.0, 36 months,6.49,367.74,A,A2,9 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,AR,4.74,0.0,1.0,14.0,0.0,7798.0,13.2,33.0,Individual,2.0,0.0,730.0,734.0,May-2005
6900.0,6900.0, 36 months,16.29,243.58,D,D2,5 years,MORTGAGE,32000.0,Verified,debt_consolidation,TN,37.62,0.0,1.0,14.0,0.0,22025.0,62.0,26.0,Individual,0.0,0.0,675.0,679.0,Dec-2001
24000.0,24000.0, 36 months,7.49,746.44,A,A4,3 years,RENT,150000.0,Source Verified,debt_consolidation,CA,6.79,0.0,1.0,7.0,0.0,16293.0,32.6,22.0,Individual,4.0,0.0,700.0,704.0,Apr-1999
22000.0,22000.0, 36 months,6.49,674.18,A,A2,7 years,MORTGAGE,55403.0,Verified,credit_card,CA,0.11,0.0,0.0,6.0,0.0,5.0,0.0,23.0,Individual,4.0,0.0,725.0,729.0,Apr-2002
12000.0,12000.0, 36 months,8.19,377.09,A,A5,9 years,RENT,54000.0,Source Verified,credit_card,MO,14.29,0.0,1.0,7.0,0.0,12873.0,55.2,12.0,Individual,0.0,0.0,710.0,714.0,Aug-2001
14350.0,14350.0, 36 months,14.49,493.88,C,C4,8 years,RENT,40000.0,Verified,debt_consolidation,NY,23.73,0.0,1.0,24.0,0.0,17395.0,44.5,38.0,Individual,0.0,0.0,665.0,669.0,Oct-2003
17600.0,17600.0, 60 months,19.52,461.61,E,E2,1 year,RENT,50000.0,Source Verified,debt_consolidation,FL,26.55,1.0,0.0,9.0,0.0,18343.0,53.6,14.0,Individual,0.0,0.0,680.0,684.0,Feb-1991
14000.0,14000.0, 60 months,11.44,307.48,B,B4,2 years,MORTGAGE,148000.0,Source Verified,debt_consolidation,CA,3.61,3.0,0.0,7.0,0.0,12149.0,51.0,28.0,Individual,3.0,0.0,700.0,704.0,Jan-1994
15000.0,15000.0, 60 months,13.66,346.39,C,C3,10+ years,RENT,96000.0,Source Verified,debt_consolidation,GA,17.36,1.0,1.0,19.0,1.0,25695.0,48.8,31.0,Individual,1.0,0.0,680.0,684.0,May-1996
7425.0,7425.0, 36 months,14.99,257.36,C,C5,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,PA,10.64,0.0,2.0,5.0,0.0,3226.0,60.9,7.0,Individual,2.0,0.0,710.0,714.0,Nov-2001
3000.0,3000.0, 36 months,13.35,101.59,C,C2,10+ years,MORTGAGE,110000.0,Verified,home_improvement,NY,8.31,1.0,1.0,11.0,0.0,29364.0,90.6,18.0,Individual,2.0,0.0,690.0,694.0,Aug-2000
6575.0,6575.0, 36 months,9.17,209.61,B,B1,5 years,OWN,72000.0,Source Verified,debt_consolidation,TX,13.52,0.0,2.0,9.0,0.0,3704.0,30.6,25.0,Individual,3.0,0.0,665.0,669.0,Aug-1995
9600.0,9600.0, 36 months,11.99,318.82,B,B5,10+ years,MORTGAGE,85000.0,Source Verified,debt_consolidation,FL,8.87,0.0,2.0,7.0,1.0,7143.0,59.0,35.0,Individual,6.0,1.0,665.0,669.0,Sep-1993
6925.0,6925.0, 36 months,18.24,251.19,D,D5,1 year,OWN,18360.0,Source Verified,credit_card,NY,36.86,0.0,0.0,9.0,0.0,9947.0,59.6,14.0,Individual,0.0,0.0,705.0,709.0,Aug-1985
8500.0,8500.0, 36 months,22.15,325.28,E,E5,8 years,MORTGAGE,50024.0,Not Verified,debt_consolidation,MI,37.6,0.0,2.0,18.0,0.0,21664.0,59.7,37.0,Individual,4.0,0.0,680.0,684.0,Apr-2003
9600.0,9600.0, 36 months,8.39,302.56,A,A5,10+ years,RENT,70000.0,Source Verified,credit_card,CA,12.31,0.0,0.0,19.0,1.0,14080.0,57.5,44.0,Individual,4.0,1.0,665.0,669.0,May-1999
3000.0,3000.0, 36 months,10.99,98.21,B,B3,3 years,RENT,24000.0,Source Verified,debt_consolidation,CA,16.75,0.0,0.0,2.0,0.0,964.0,53.6,8.0,Individual,0.0,0.0,775.0,779.0,Feb-2003
20000.0,20000.0, 60 months,12.99,454.96,C,C1,2 years,MORTGAGE,150000.0,Source Verified,home_improvement,WA,6.33,3.0,1.0,8.0,0.0,8817.0,61.7,31.0,Individual,3.0,0.0,670.0,674.0,Oct-2004
17000.0,17000.0, 60 months,24.99,498.88,F,F4,1 year,RENT,50000.0,Not Verified,small_business,NY,6.59,0.0,1.0,5.0,0.0,4307.0,75.6,6.0,Individual,0.0,0.0,680.0,684.0,Jan-2010
18900.0,18900.0, 60 months,20.99,511.21,E,E4,8 years,RENT,52500.0,Source Verified,debt_consolidation,NJ,20.16,0.0,1.0,7.0,0.0,7213.0,86.9,25.0,Individual,0.0,0.0,660.0,664.0,Aug-2003
20000.0,20000.0, 36 months,10.99,654.68,B,B3,4 years,RENT,80000.0,Source Verified,debt_consolidation,OR,9.8,0.0,0.0,8.0,0.0,18355.0,85.8,15.0,Individual,0.0,0.0,690.0,694.0,Oct-1989
13000.0,13000.0, 36 months,9.49,416.37,B,B2,3 years,RENT,40000.0,Source Verified,debt_consolidation,GA,9.99,0.0,0.0,6.0,1.0,6201.0,28.4,16.0,Individual,0.0,0.0,720.0,724.0,Mar-2001
10000.0,10000.0, 36 months,10.99,327.34,B,B3,,MORTGAGE,180000.0,Source Verified,credit_card,IL,21.38,0.0,0.0,14.0,0.0,44975.0,65.5,33.0,Individual,6.0,0.0,700.0,704.0,Sep-1998
25000.0,25000.0, 60 months,13.66,577.31,C,C3,4 years,RENT,90000.0,Source Verified,debt_consolidation,FL,21.96,0.0,0.0,19.0,0.0,25559.0,78.4,25.0,Individual,0.0,0.0,685.0,689.0,Oct-2000
19600.0,19600.0, 60 months,24.08,564.77,F,F2,3 years,RENT,90000.0,Source Verified,debt_consolidation,CA,9.33,0.0,1.0,12.0,1.0,9832.0,62.0,32.0,Individual,3.0,1.0,665.0,669.0,Jul-1982
30000.0,30000.0, 60 months,25.8,894.67,G,G1,9 years,OWN,125000.0,Verified,major_purchase,CA,14.88,1.0,1.0,12.0,0.0,15152.0,41.2,19.0,Individual,0.0,0.0,665.0,669.0,Feb-2005
8000.0,8000.0, 36 months,10.49,259.99,B,B3,7 years,RENT,53327.0,Not Verified,debt_consolidation,AL,26.74,0.0,0.0,11.0,0.0,12150.0,63.0,33.0,Individual,3.0,0.0,690.0,694.0,Jun-2002
